,S,K,T,r,sigma,value
779,3.780537831946435e-249,50.50013907661906,0.35850644853407937,0.9643711864706687,0.09982745222435527,35.739009708659665
780,3.0090305500045413e-84,50.0,0.12722640500714638,0.9606752705768756,0.6203106524808848,44.24753857014711
781,2.0214577900739674e-09,50.000000000779906,0.7176668845076628,0.9789760737285018,0.5193586736903804,24.76532022544816
782,6.452182942801108e-06,50.0,0.16620733677614852,0.9518192147052561,0.2046816545882606,42.68397331156376
783,5.721072023592187e-43,50.0,0.5013660847330842,0.9240731309466592,0.22747376553720933,31.460225887645542
784,1.2318529540963895e-212,50.0,4.4365101203114307e-07,0.9121741938299995,0.8587955419038117,49.99997976565388
785,1.5035295024817809e-87,50.001696707282605,0.9185576611730842,0.9496595451931547,0.09526163405540555,20.89980624293298
786,9.142876815133686e-293,50.0,0.07450064000584838,0.9938577418773195,0.4311709982387313,46.43158633366371
787,2.6068159895020533e-93,50.160102752744066,0.11673040601401412,0.8643983621271676,0.8567580656105671,45.34583690201546
788,3.0758376927237585e-06,50.0,0.24475484902202746,0.9796257749990505,0.1369915680277669,39.340509677559915
789,0.0155479684413002,50.0,0.8580731922957601,0.9914343111026679,0.05464659304040533,21.339748800965754
790,7.410952404462562e-67,50.0,5.509650490019329e-05,0.999611153712915,0.35589193161331817,49.99724632178878
791,1.2440357706799827e-142,50.43551533990211,0.12079067428397235,0.9865315623211566,0.5075112637520324,44.76970951029695
792,2.4546991812834294e-40,50.0,0.03132846944661419,0.9820059388371495,0.8065477411583087,48.485183788577615
793,3.876007726005264e-29,50.0,0.000145091612560955,0.9584253526750531,0.8873193895453695,49.99304750941912
794,4.0881736212774e-155,50.0,0.2504215644422428,0.9894226814359007,0.09489578203516019,39.026864005222784
795,3.945098271455411e-55,50.0,0.9885971415410113,0.9663839899242496,0.7866428478918879,19.233596264646422
796,0.0038784829704430956,50.00102395080085,0.43068119380445086,0.9818377473458259,0.8162538882024767,32.75534092433959
797,3.2364932188380236e-36,50.0,0.00756919244291288,0.9821067274098113,0.9281336114753733,49.629690359870004
798,3.738536437790883e-108,50.0,3.3470135895718535e-10,0.9911414197320829,0.6747233545185561,49.999999983413176
799,3.86274104913586e-34,50.000000000000455,0.13343089257787577,0.9729174659904626,0.17944009106572345,43.912796056635734
800,8.787186886990859e-96,50.0,0.03935443203155501,0.9890840124288377,0.7481152669131673,48.09114987440228
801,1.0439699739649541e-09,50.00000016078775,7.668338602419735e-05,0.9315846265140719,0.07168942107732452,49.996428434134145
802,1.809229835354557e-78,50.0,0.11207042971344638,0.876797294013611,0.23327636030017862,45.320522078378396
803,1.3485673185875593e-42,50.0,0.021500940313585414,0.9888996352338393,0.22674319109596347,48.94810882481118
804,5.346665187160979e-10,50.0,4.821123217766897e-07,0.8893135226469425,0.24489538359047125,49.99997856201957
805,9.559514742508857e-64,50.0,0.0036639094766035244,0.9598548999940605,0.5692846487772841,49.82446776546808
806,2.84538072716597e-35,50.0,0.9127899605122288,0.989966137938849,0.24954350341775788,20.254801032382222
807,4.6675489195097754e-26,50.0,0.4775258851584651,0.9219355102716944,0.07668044098720841,32.19383371979076
808,3.3290202163739383e-09,50.0,1.826731354607e-05,0.9634863219769609,0.050847960924767954,49.99911998907816
809,4.036436787124218e-137,50.0,0.316412058730776,0.9986492498809669,0.08909616492157131,36.45353151518114
810,1.8387816993448934e-16,50.0,0.012387449248911631,0.9753849944746265,0.25010570322274384,49.399508428828796
811,8.156742387642985e-56,50.0,1.2491271945246315e-10,0.9332291361608376,0.699619054025304,49.99999999417139
812,1.8365002184594953e-24,50.0,1.02869515290716e-12,0.9729971794748649,0.33103418333978996,49.99999999994996
813,1.694370029878629e-90,50.0,0.0091100905661038,0.951368662499328,1.0102751466056585,49.568519798378574
814,1.9885775287191337e-10,50.000000000000036,0.14797258423714119,0.9571492062495262,0.05076685835780846,43.39703686928669
815,8.483579320295904e-93,50.0,0.03266017369807175,0.8140044319023192,0.29675915156706856,48.68823789680002
816,7.123542974963431e-05,50.0,0.0027633313223793783,0.9930259982143622,0.6711190599931565,49.86291384687231
817,7.526824528448746e-14,50.0,0.01970114130671128,0.7793032848038047,0.1909686724676135,49.23820474120451
818,1.0089167720980046e-46,50.0,0.007179333352022655,0.8574466346816189,0.16348293471919406,49.693150674057414
819,4.166659722603192e-36,50.0,0.30102087559737356,0.9918348510364366,0.10524909136220677,37.094177259817684
820,2.5154089147343984e-13,50.0,5.646169351401645e-05,0.9770004279962882,0.17497988066018527,49.99724192113611
821,5.2159507745533053e-45,50.0,0.08625609619751445,0.9491054870289601,0.10675723841484717,46.069764688381056
822,6.536193679069024e-91,50.0,0.028040713317090436,0.9774210874054547,0.8898685738183034,48.64822977031628
823,9.341520319307446e-39,50.0,0.07177957520713803,0.9969524182377684,0.09552550606629262,46.546982755753994
824,0.07620059581548741,50.00000000000133,0.0006752771304677446,0.9899223944133128,0.4572132690028242,49.890386975371584
825,2.3467565981490008e-57,50.0,0.0002593039191056107,0.9930556495992185,0.2078011801678582,49.9871264964639
826,1.6449093369576317e-26,50.0,0.2762763778383206,0.9953145453457068,0.3947614767987279,37.97929367906673
827,3.40824620613203e-110,50.0,0.15716435038211102,0.9643767239892201,0.13951611222709911,42.96807353874624
828,4.790138476120982e-47,50.0,0.0030468375158793906,0.8529520901884868,0.7017048213706806,49.87022837731944
829,1.2444083508664244e-170,50.04460859852903,0.015267506810474446,0.9085739219080672,0.3571003685990277,49.35519955448736
830,3.806768082189571e-111,50.00000022978114,0.09297319600905371,0.9393978136824929,0.7700208232477018,45.818328330702535
831,1.501767708451565e-143,50.0,0.00012473942547763193,0.9624708428417107,0.1528957547300843,49.99399745733527
832,1.8337714212131118e-78,50.0,0.2863781082110865,0.9669463933557754,0.050515359636965136,37.90604987118595
833,1.2948948497734223e-34,50.0,0.01089139038109879,0.9713151837882747,0.21777213179799954,49.473839384030796
834,5.09081110557914e-43,50.0,5.3460708853558316e-05,0.953010443873487,0.20802799214570533,49.99745263419921
835,1.378368599275893e-44,50.0,0.001694432765646453,0.9700553081540448,0.05263169246275161,49.917882831285084
836,2.9787909181886665e-17,50.0,0.9190624031824687,0.9885586304945111,0.41982818562092816,20.15547441860834
837,2.4263960528010288e-39,50.0,0.0990972722034992,0.9539511780873233,0.4740174832490798,45.48984188988411
838,1.0075026331059726e-152,50.0,0.3972140113921627,0.9973982945462977,1.0142742438135337,33.64425885105219
839,2.213577694083473e-201,50.0,0.4328921982816741,0.9915941918710768,0.14738625844233388,32.54974764900338
840,2.6819340140615277e-194,50.0,0.5199038335713686,0.9472361487294105,1.0255035755656918,30.555701613782247
841,1.0774590765545385e-33,50.00000000000033,0.0001436925458735303,0.9470197755929842,0.5602789463047194,49.99319647879395
842,8.020816215868783e-128,50.0,0.8620927442844447,0.9732274966803182,0.16175935232214966,21.606855357573686
843,1.476491364927719e-193,50.005091245883385,0.03246010177963129,0.9951974820368692,0.07017683953229134,48.41552920502337
844,7.494870700341235e-104,50.000000000757744,0.016698107415922557,0.951000245999096,0.7249078896928032,49.21227583330059
845,4.8759752431576156e-160,50.0,0.3704968174633942,0.9817942559338689,0.8685381914465075,34.75318971648641
846,0.001285744875878054,50.00000000133154,5.6317139710609345e-06,0.9859149018405448,0.3274982631768305,49.99843663769003
847,2.577059993266111e-49,50.0,5.228522476779184e-06,0.9362937944889514,0.9867995536601833,49.99975522894166
848,1.9197541996630107e-19,50.001017617477714,0.02180424468133382,0.918049282956661,0.2827822742098304,49.01007976158681
849,2.501293892109714e-33,50.0,0.33632971262470485,0.9814853704267196,0.9837071369107548,35.942495454444504
850,1.9107038181914652e-143,50.0,0.006821886248709243,0.9822931555974177,0.08601628224164735,49.66606550399938
851,1.2117376237535662e-70,50.0,5.684377914925311e-09,0.9966285358319262,0.0944793371651892,49.99999971673934
852,2.1354054873875294e-200,50.0,0.484863491915084,0.9966174948577433,0.2185881309007746,30.839599639958593
853,3.4361204573560974e-187,50.0,0.0009910317321387592,0.9937558479139676,0.15780740251047573,49.95078206099966
854,1.895665648075637e-76,50.0,0.6862822986780539,0.9292654673257474,0.05775135275383586,26.424313822303596
855,2.2260668735428466e-51,50.0,0.030932737764324127,0.9612230441211166,1.0213219322551537,48.53522121852683
856,6.4166504088085404e-111,50.00004340020983,0.0015121720894234214,0.9221184689173424,0.4400584017897329,49.93037183546749
857,8.917276573308047e-112,50.0,0.008398310231581744,0.9457797888502825,0.06045959925646198,49.604425490556444
858,4.675943147159506e-44,50.0,0.04708677562507563,0.9434488374309922,0.0909625379436015,47.827416485170055
859,5.0920533242195735e-79,50.000000310604946,0.07353739668222198,0.9289709340889684,0.05928096957169626,46.69835352147632
860,4.5799265761264394e-21,50.0,0.002960137930542964,0.9139365808470531,0.17043612047591497,49.86491389494952
861,2.1198984952667915e-72,50.0,2.1212946469548842e-08,0.9884118137299427,0.6520457570466156,49.99999895164366
862,5.019777492230945e-40,50.0,0.10243450365198527,0.9813572653134777,0.8313398504528811,45.218132190330095
863,2.6763511094147533e-186,50.00000001180106,0.0003403027112396813,0.9712042654787145,0.13610668767726286,49.98347757007402
864,1.2064474081004987e-123,50.0,0.028404891971900277,0.8719874891476048,0.3893727146282419,48.77677585637329
865,2.3754072953684757e-18,50.0,0.5979967997503833,0.9434664168431718,0.14528969396065256,28.441038151438985
866,3.0100676026449644e-287,50.0,0.013264352405114957,0.8896329739924791,0.3234434972639173,49.41344732216338
867,0.0,50.01831118083736,0.2546437675769631,0.9904551152687004,0.5185881992383105,38.86818073103497
868,7.529348986633485e-83,50.0,0.006802835047918111,0.9915574727101352,0.17341801574841514,49.66386486146076
869,1.2812321936334873e-73,50.0,1.6250344282165748e-07,0.9730087221475859,0.24993719702026151,49.99999209413726
870,3.264803897283124e-29,50.00000000000007,0.5359223485118273,0.9871636744468193,0.7936704216811487,29.458424510092026
871,4.0702107958238825e-12,50.0,0.010955189907357351,0.9595913358102524,0.4174881587847094,49.47712789734091
872,9.904528213193943e-285,50.00000000000145,0.28094941008836766,0.9930053717807062,0.264806692362958,37.82759005483416
873,7.47868103452785e-21,50.0,0.21779601663267317,0.9462287866250484,0.8064384121068386,40.68820084453128
874,3.1539637659819305e-62,50.0,0.07635428026868693,0.9853961578705126,0.8216573653936307,46.37607916283208
875,1.4423432857115987e-55,50.00010256869566,0.001039008505458634,0.9958741357233831,0.42202175111483486,49.948393134746645
876,2.14579307117806e-34,50.0,0.018816627454093834,1.0007764088645295,0.3432463894061816,49.067248156776145
877,7.171970165362842e-280,50.000008406341145,0.9506837825238398,0.9368176938167745,0.7358153428778146,20.520118289099717
878,1.8005263942703953e-134,50.10806887836918,0.2995129466954813,0.997762025826666,0.8519535153471821,37.163957460028335
879,4.3601667915241647e-23,50.0,0.22120635534909971,0.9984571591512507,0.9172213201119606,40.09124319516837
880,1.8686362994022537e-155,50.0,0.23126501526407597,0.9980686298172418,0.13587765367877117,39.694182821013854
881,8.641054014242852e-131,50.0,0.0007392925628708165,0.9176273844558094,0.40325656148717226,49.966091747855764
882,1.3044264157533965e-89,50.00000000001751,6.893800707331548e-06,0.8832614784119165,0.5839953633301487,49.999695549514186
883,1.512166557684556e-72,50.0,0.007467562413587269,0.9627336671238572,0.2790379145710526,49.64182536311771
884,2.457132549378915e-52,50.00000000000255,4.428695125692703e-06,0.9572144135555626,0.5903768711368004,49.999788039911444
885,2.2157216257456757e-63,50.195354095444394,0.000616395918154594,0.9926232134847384,0.23843551885862868,50.164651517030876
886,1.382307966436005e-159,50.0,0.340905696898302,0.9480315977689325,0.15583934340554365,36.191838329807034
887,0.0,50.000263484146785,0.021921416909033372,0.9587986830388965,0.30783823886092976,48.96031389484654
888,3.0827164515745557e-07,50.0,7.700696580450316e-13,0.9690179825153825,0.38157450891923156,49.999999691691045
889,1.0660902485381953e-09,50.0,0.00015440426561580278,0.8691672986965582,0.1872004438325653,49.9932902922532
890,1.4530323771756953e-117,50.0,0.0069664733031279845,0.998722749578675,0.206202730504078,49.65332862596579
891,5.124745688216464e-114,50.00000000000108,6.561851710491407e-05,0.961117167548621,0.19368568765481708,49.99684674527048
892,1.6294074974866273e-86,50.000000000000036,9.452553704892858e-08,0.9712862865523423,0.8526169318851726,49.99999540943235
893,6.836565592423396e-40,50.0,0.0003850679058770008,0.9546340375275267,0.07129485271574564,49.98162343132494
894,1.0839335261925025e-07,50.0,0.9962118714113999,0.9202901899179665,0.6921664914038983,19.989736916412813
895,3.3670456773392934e-159,50.0,0.1856528275590577,0.9011903554165492,0.2785508677967255,42.296928358450096
896,8.763509080681742e-61,50.000000000000135,0.00201894875049785,0.9503939636149104,0.3307537597855301,49.904152150410646
897,3.104797187387918e-270,50.0,0.2427046796924461,0.9941920114182855,0.7428945800383612,39.280489756220256
898,6.649446436238081e-25,50.0,0.7882985344855452,0.9684211253764338,0.6461459381271415,23.303837615309156
899,6.008637932120031e-62,50.0,0.15403592645418912,0.9796807704404729,0.06412262854145775,42.99642489773722
900,5.153585859994112e-22,50.00000000007799,4.2126901776483315e-06,0.9463357481280572,0.23004322518493242,49.999800669509774
901,3.069440704899959e-11,50.0,0.9022475946134354,0.9177056664087918,0.7120990427435122,21.846162467666314
902,0.10056431667454463,50.0,0.005500886052195163,0.9367978662567518,0.4150719778701813,49.642437520065016
903,6.19626004251168e-103,50.0,0.053785999019833254,0.9638409151632322,0.9220182418540398,47.47398415086192
904,3.7469819635844187e-240,50.0,0.0015863217388832162,0.9613833450446289,0.6053443279895314,49.92380495092224
905,2.741666862216824e-221,50.0,3.947386085154772e-11,0.9955150988614618,0.05796904427324265,49.99999999803516
906,1.259936618375948e-39,50.0000000000001,0.003485549184792342,0.9292859344984767,0.06848233946894274,49.83830841512431
907,4.348316400298117e-115,50.0,0.761794953161166,0.9909198726702794,0.2686601223138766,23.503403664295742
908,5.1318077280545144e-123,50.0,0.04261175484090469,0.993288122788101,0.1557853432138492,47.927873981728176
909,1.6812114347019117e-280,50.00000106058998,0.20801610270578375,0.9782097977491647,0.42225336231068283,40.79418867722155
910,4.729601426487304e-71,50.0,0.4625098997183803,0.9868416608224102,0.9413817618836877,31.677256659204993
911,3.124066469676655e-21,50.00000000113298,7.113574749154887e-06,0.99626815707101,0.9547632108948614,49.99964565098834
912,3.6005685229301656e-82,50.0,0.15839701085403501,0.9353623567354573,0.4778394191786669,43.1147171515055
913,1.114301676094784e-141,50.0,0.38730465826531485,0.9877335659980473,0.052944129863333855,34.10585922100104
914,4.6302583237784447e-184,50.35375047561318,0.3683343930161929,0.9995983694087001,0.5490155425849172,34.84419825850895
915,2.0056917800856297e-33,50.06425341660924,0.1880280368457408,0.9419268167090739,0.10108587101449357,41.93826259158344
916,0.3411288536025144,50.00000000000001,0.0023944311636443032,0.8528100847225036,0.3738902057480303,49.556875566896196
917,1.796686645073988e-195,50.0,0.6125825765057027,0.7890427710991169,0.8785225008415033,30.835577954812653
918,4.903095932330402e-57,50.00000000004689,0.48022585359452896,0.9779408038114031,0.14688002637781183,31.26160127700819
919,3.8947627352312076e-36,50.0,0.0040685181641271625,0.872374285347217,0.5866891097845529,49.822851029492924
920,4.451237100887115e-06,50.0,0.3460803782330096,0.9877235753237129,0.12185246669640895,35.523382143182765
921,9.817735194732179e-70,50.0,0.11302862533181685,0.9821426270857372,0.9556838737460083,44.74647964201372
922,1.4231882096751959e-136,50.0,0.0008248301569906986,0.9621034797977731,0.05521744273999958,49.9603371415336
923,1.291502474426076e-47,50.0,0.29204262917088614,0.9938257342933907,0.556176786763532,37.404219729479024
924,3.6363672124780634e-177,50.0,0.003933340268643771,0.994427831056104,0.14616305366195348,49.80481083095167
925,2.90065342095179e-13,50.0,0.01024234446927103,0.9264913125554401,0.18699002551687033,49.52777197560539
926,5.836099670417065e-106,50.0,0.021811286929832228,0.901962895109587,0.25770281730552425,49.02596393120381
927,1.6866952521937128e-164,50.0,0.6025450899334585,0.977558982630029,0.1672292202435186,27.74344622768332
928,2.2415169983337775e-97,50.0,0.23969794702342861,0.9933114012903592,0.07251465692549028,39.406402448050095
929,9.814140887217041e-90,50.0,0.8765803669306473,0.9708359207422188,0.0672339638698953,21.34905118694238
930,1.2494026985827434e-36,50.00000000168636,0.9388678385859799,0.948859044960343,0.0755546833836223,20.515275700948617
931,7.06612565145746e-18,50.0,0.5875278026330013,0.9498637479057171,0.9375309557872591,28.615589159135073
932,1.94455016300681e-14,50.00000000710822,0.7391612695173737,0.9925938295280297,0.5998750981733573,24.00677519789848
933,1.7893043581667007e-130,50.0,1.674818625691332e-10,0.9315955833011582,0.4240873496001833,49.99999999219873
934,4.112495809082918e-92,50.0,0.42997574710171177,0.9840759404770547,0.8607816167551564,32.74971362331288
935,7.990182195754545e-66,50.0,0.022906678961856355,0.999470284405706,0.0624511893478026,48.86827732422082
936,1.1301132243708903e-120,50.0,0.37510469063916707,0.991442803256394,0.2982649831098106,34.471336734513606
937,5.9975400389389154e-36,50.03448693992202,7.926054572543262e-11,1.0005643052635698,0.06888505105143176,50.03448693595402
938,3.938575702917018e-176,50.0,0.19480998145483613,0.9865524284909898,0.05002849975986969,41.25749301485859
939,5.281888457494524e-271,50.0,0.02289511889863893,0.962315859402189,0.08185082773504758,48.910430158387626
940,9.942841378017574e-75,50.000000000377185,0.002475257681807501,0.8917180908629924,0.19162652974954514,49.88976010492727
941,9.323869202561981e-291,50.0,0.1581642737767491,0.9763464351289001,0.0534452577169063,42.84546823158675
942,2.6135280685582706e-68,50.00000000000085,6.186251160294386e-08,0.9073608855057831,0.2693297782091529,49.999997193419766
943,2.0779215133433967e-40,50.0,0.045978239622712594,0.9488212326560733,0.3591841688789465,47.865637902812104
944,3.7197545634469506e-72,50.00000000000019,0.0016739177955233144,0.8220264095396286,0.1784920118178137,49.93124708124971
945,1.2239582962338799e-67,50.0,0.0001487503056147519,0.988073352004828,1.030013038063837,49.9926517293697
946,1.354377307275656e-34,50.0,3.578252512297706e-05,0.9271358929239506,0.23230810286285697,49.998341264345605
947,6.784569073006902e-82,50.0,0.0007791575355252617,0.9865325578515156,0.16411156732372367,49.96158155351075
948,1.5544520171941467e-118,50.0,5.810812228614097e-08,0.8273402112196284,0.753601247040741,49.999997596240746
949,1.1730436532903655e-33,50.00237909852827,0.07737058498085278,0.9832547132454668,0.3341944521529238,46.3395400737746
950,4.0255943722343906e-72,50.060419061667226,0.08239808019855116,0.9855450222803673,0.36667403566044354,46.155846579508626
951,1.615640556418948e-216,50.0,0.339441214562264,0.8639833911255002,0.07616292718017462,37.29097848722889
952,1.0848977800634012e-128,50.0,0.026331842550831826,0.9205501719008636,0.3759607016527395,48.802582094970816
953,8.37965e-318,50.0,0.27689194880807144,0.995805890791178,0.41458965101308887,37.95086784485995
954,0.0006175280503565478,50.0,0.37683994868281123,0.9258932359322787,0.09124168382377792,35.272087843450926
955,6.967850024472713e-75,50.0,0.13630063944710658,1.0005297263947177,0.06413727877672379,43.625863059890676
956,2.551193402439303e-25,50.0,0.0003232784327633193,1.0003971846066666,0.12477762653274319,49.983832272818624
957,1.1825478758557347e-95,50.0,0.06079662425190935,0.8959532822269004,0.05780829093904109,47.349301628127
958,1.983122125786787e-177,50.0,0.24458339882321778,0.8794845655114785,0.4134808082305065,40.32274416854074
959,9.224701317963777e-89,50.0,0.12654443843481694,0.9922331765658996,0.06730465049432471,44.10007200876229
960,3.8159119380717216e-80,50.00000026384212,0.0001540642900661448,0.8171511162427608,0.3418690172402342,49.9937059696935
961,2.5230985306051444e-62,50.0,0.05048853823875476,0.8820586789838364,0.3533799264633815,47.82216103727117
962,4.5669650526819035e-125,50.00016343677667,0.07432311579852835,0.9658790240994883,0.8980114991291133,46.53660166757105
963,1.7368875668512446e-85,50.0,0.0006012374592339023,0.9433530526576933,0.11851121216132851,49.971649081158624
964,3.619054390264456e-41,50.0,0.20358503290903612,0.9960958139332675,0.8599865907806716,40.822475766695966
965,7.562270969886103e-70,50.0,0.18606845010300432,0.94179056391129,0.9950923029937021,41.96288322736058
966,3.820203573005645e-22,50.0,1.4790439947473862e-06,0.9893812082741013,0.5301932589157583,49.999926833136804
967,8.8015740951986e-07,50.001320267413924,0.0006079836650522006,0.9573522429570638,0.7631481029964593,49.972224360785276
968,1.6116073660512158e-73,50.0,0.12279987324177874,0.9346249536325092,0.16989431183252734,44.578477691913946
969,1.3451116514568887e-179,50.0,0.10623553369942347,0.9341806686720358,0.8713557577835377,45.27612372815418
970,4.822394511242344e-24,50.0,0.0004484521403562806,0.9827670526377873,0.05922924218952008,49.9779686558162
971,8.110224400354641e-175,50.00013839277674,1.4364125732706534e-06,0.9756122822996449,0.642413962972168,50.00006832354445
972,1.5789999310119708e-184,50.0,0.0006431061815897924,0.8140023663958195,0.40346696384761066,49.97383235216507
973,2.8955036569644863e-120,50.000001633310816,3.0090918633281668e-06,1.0001729268271609,0.05943599461247156,49.99985115292154
974,1.4756253858304442e-14,50.0,0.04626737006019175,0.8841536302169565,0.18234534852226492,47.995897678717846
975,1.9125758272806902e-189,50.0,0.006268930234365744,0.9277799112097257,0.05675633876150469,49.7100346869216
976,3.5273422170197607e-233,50.0,0.13054760470311672,0.9228304342789488,0.12679141961502816,44.32503770842918
977,2.7831958725661973e-102,50.0,0.004249991037025111,0.9849520841438527,0.44930081338185757,49.791135585655596
978,1.06647647955923e-117,50.00000000012727,0.1539594358950181,0.9891127607366594,0.5218627655010305,42.93725065272334
979,1.65539967750942e-37,50.0,0.8949466098163799,0.9400246099932383,0.5129136346935456,21.558090332764376
980,5.645938365197219e-23,50.0,0.011963592334914234,0.9011890014832831,0.16433484531201167,49.463822688766
981,6.664482927117874e-132,50.0,0.8691145118893482,0.9958093104728851,0.7604001252763563,21.042636366742762
982,4.508330455316e-311,50.0,0.26804809288075004,0.8620284777253674,0.7341171902485641,39.6843901820425
983,2.979033032696841e-137,50.0,0.18349334603685707,0.9722867533886564,0.3790090865237643,41.83004477014766
984,1.7106054390362295e-72,50.0,0.8103243181414806,0.948390902356617,0.6116952453569139,23.185307813082286
985,2.9147224282233784e-35,50.00020330541899,0.9507665064822056,0.9370576531134623,0.16862213669155307,20.51392738918313
986,1.8026182963241494e-47,50.0,0.15944938987832713,1.0004606182767015,0.2992871981334292,42.62752495143736
987,3.109858542262854e-07,50.0,0.016459892653049632,0.992839923891531,0.547854392533286,49.189538094776886
988,2.070501371459283e-28,50.0,0.08133831705892691,0.9854743996835037,0.7485758322910254,46.148579308164685
989,4.212962630735975e-43,50.0,8.210251890822568e-15,0.9963007561660246,0.7949663177815115,49.99999999999959
990,4.354303628362987e-71,50.0,0.13578120002378738,0.8568084583720776,0.4015598555249675,44.508693282676944
991,6.1347700876220564e-27,50.00000000000001,0.6473475914945964,0.9817607366064938,0.08742782060244857,26.48245814903541
992,4.9794143279405545e-58,50.0,0.8631625187241366,0.8861170215889814,0.7696014994187581,23.26988429893587
993,9.991625689976146e-206,50.0,0.6138242588259881,0.8989001692392654,0.1677740803661443,28.796569782852494
994,0.7765193442007713,50.0,0.3672709816102635,0.9638646044113381,0.056095283929408574,34.3172465914497
995,1.822343800904333e-194,50.0,0.00029886183710936055,0.9769331098915522,0.147812146817627,49.98540372972802
996,7.67326674949034e-08,50.0,0.15775816361124045,0.7880981865555571,0.20461225890446666,44.154466174275456
997,2.1611911797383132e-20,50.0,0.2647565000540026,0.9748292289768417,0.17200415040670378,38.626193353104426
998,1.117033996030129e-68,50.00010091829715,0.0017327198193204532,0.9403327873963149,0.9432222620778269,49.91870042326856
999,3.310326730446766e-119,50.000000000046875,0.0001324286860778929,0.9376762477051354,0.5002351016803598,49.993791623845624
